UNIX_time[sec],CP_ref_x,CP_ref_y,ZMP_des_x,ZMP_des_y,CoM_position_x,CoM_positon_y,CP_lip_x,CP_lip_y
1.57744e+09,6.91582e-310,6.91582e-310,1.16998e-309,1.17219e-309,1.00188e-309,1.00421e-309,1.35666e-309,1.35789e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.17438e-309,1.17657e-309,1.00653e-309,1.00884e-309,1.35913e-309,1.36035e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.17874e-309,1.18091e-309,1.01115e-309,1.01345e-309,1.36157e-309,1.36278e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.18306e-309,1.1852e-309,1.01574e-309,1.01803e-309,1.36399e-309,1.36518e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.18732e-309,1.18944e-309,1.02031e-309,1.02258e-309,1.36638e-309,1.36756e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.19155e-309,1.19364e-309,1.02484e-309,1.0271e-309,1.36875e-309,1.36992e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.19573e-309,1.1978e-309,1.02935e-309,1.03159e-309,1.37109e-309,1.37225e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.19987e-309,1.20192e-309,1.03383e-309,1.03606e-309,1.37341e-309,1.37456e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.20396e-309,1.20599e-309,1.03828e-309,1.04049e-309,1.3757e-309,1.37684e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.20801e-309,1.21002e-309,1.0427e-309,1.0449e-309,1.37797e-309,1.3791e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.21202e-309,1.21401e-309,1.04709e-309,1.04928e-309,1.38022e-309,1.38133e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.21599e-309,1.21796e-309,1.05146e-309,1.05363e-309,1.38244e-309,1.38355e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.21992e-309,1.22187e-309,1.05579e-309,1.05795e-309,1.38464e-309,1.38574e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.2238e-309,1.22573e-309,1.0601e-309,1.06225e-309,1.38682e-309,1.3879e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.22765e-309,1.22956e-309,1.06438e-309,1.06651e-309,1.38898e-309,1.39005e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.23146e-309,1.23334e-309,1.06864e-309,1.07075e-309,1.39111e-309,1.39217e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.23522e-309,1.23709e-309,1.07286e-309,1.07496e-309,1.39322e-309,1.39427e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.23895e-309,1.2408e-309,1.07706e-309,1.07915e-309,1.39531e-309,1.39635e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.24264e-309,1.24447e-309,1.08123e-309,1.0833e-309,1.39738e-309,1.3984e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.24629e-309,1.2481e-309,1.08537e-309,1.08743e-309,1.39942e-309,1.40044e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.2499e-309,1.2517e-309,1.08948e-309,1.09153e-309,1.40145e-309,1.40245e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.25348e-309,1.25525e-309,1.09357e-309,1.0956e-309,1.40345e-309,1.40445e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.25702e-309,1.25877e-309,1.09763e-309,1.09965e-309,1.40544e-309,1.40642e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.26052e-309,1.26226e-309,1.10166e-309,1.10366e-309,1.4074e-309,1.40837e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.26398e-309,1.2657e-309,1.10566e-309,1.10765e-309,1.40934e-309,1.4103e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.26741e-309,1.26911e-309,1.10964e-309,1.11162e-309,1.41126e-309,1.41222e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.27081e-309,1.27249e-309,1.11359e-309,1.11555e-309,1.41317e-309,1.41411e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.27417e-309,1.27583e-309,1.11751e-309,1.11946e-309,1.41505e-309,1.41598e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.27749e-309,1.27914e-309,1.12141e-309,1.12335e-309,1.41691e-309,1.41783e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.28078e-309,1.28241e-309,1.12528e-309,1.1272e-309,1.41875e-309,1.41967e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.28403e-309,1.28565e-309,1.12912e-309,1.13103e-309,1.42058e-309,1.42148e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.28726e-309,1.28885e-309,1.13294e-309,1.13484e-309,1.42238e-309,1.42328e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.29044e-309,1.29203e-309,1.13673e-309,1.13861e-309,1.42417e-309,1.42506e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.2936e-309,1.29516e-309,1.14049e-309,1.14236e-309,1.42594e-309,1.42682e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.29672e-309,1.29827e-309,1.14423e-309,1.14609e-309,1.42769e-309,1.42856e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.29981e-309,1.30134e-309,1.14794e-309,1.14978e-309,1.42942e-309,1.43028e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.30287e-309,1.30439e-309,1.15162e-309,1.15346e-309,1.43113e-309,1.43198e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.30589e-309,1.3074e-309,1.15528e-309,1.1571e-309,1.43283e-309,1.43367e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.30889e-309,1.31038e-309,1.15892e-309,1.16072e-309,1.43451e-309,1.43534e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.31185e-309,1.31332e-309,1.16252e-309,1.16432e-309,1.43617e-309,1.43699e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.31479e-309,1.31624e-309,1.16611e-309,1.16789e-309,1.43781e-309,1.43863e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.31769e-309,1.31913e-309,1.16966e-309,1.17143e-309,1.43944e-309,1.44025e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.32056e-309,1.32199e-309,1.17319e-309,1.17495e-309,1.44105e-309,1.44185e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.3234e-309,1.32481e-309,1.1767e-309,1.17844e-309,1.44264e-309,1.44343e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.32622e-309,1.32761e-309,1.18018e-309,1.18191e-309,1.44422e-309,1.445e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.329e-309,1.33038e-309,1.18364e-309,1.18535e-309,1.44578e-309,1.44655e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.33176e-309,1.33312e-309,1.18707e-309,1.18877e-309,1.44732e-309,1.44809e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.33448e-309,1.33584e-309,1.19047e-309,1.19217e-309,1.44885e-309,1.44961e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.33718e-309,1.33852e-309,1.19385e-309,1.19554e-309,1.45036e-309,1.45111e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.33985e-309,1.34118e-309,1.19721e-309,1.19888e-309,1.45186e-309,1.4526e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.34249e-309,1.3438e-309,1.20054e-309,1.2022e-309,1.45334e-309,1.45408e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.34511e-309,1.34641e-309,1.20385e-309,1.2055e-309,1.45481e-309,1.45553e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.3477e-309,1.34898e-309,1.20714e-309,1.20877e-309,1.45626e-309,1.45698e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.35026e-309,1.35153e-309,1.2104e-309,1.21202e-309,1.45769e-309,1.45841e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.35279e-309,1.35405e-309,1.21363e-309,1.21524e-309,1.45911e-309,1.45982e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.3553e-309,1.35655e-309,1.21684e-309,1.21844e-309,1.46052e-309,1.46122e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.35778e-309,1.35902e-309,1.22003e-309,1.22162e-309,1.46191e-309,1.4626e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.36024e-309,1.36146e-309,1.2232e-309,1.22477e-309,1.46329e-309,1.46397e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.36267e-309,1.36388e-309,1.22634e-309,1.2279e-309,1.46465e-309,1.46533e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.36508e-309,1.36627e-309,1.22946e-309,1.23101e-309,1.466e-309,1.46667e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.36746e-309,1.36864e-309,1.23255e-309,1.23409e-309,1.46733e-309,1.46799e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.36981e-309,1.37098e-309,1.23562e-309,1.23715e-309,1.46865e-309,1.46931e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.37215e-309,1.3733e-309,1.23867e-309,1.24019e-309,1.46996e-309,1.47061e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.37445e-309,1.3756e-309,1.2417e-309,1.2432e-309,1.47125e-309,1.4719e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.37674e-309,1.37787e-309,1.2447e-309,1.24619e-309,1.47253e-309,1.47317e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.379e-309,1.38012e-309,1.24768e-309,1.24916e-309,1.4738e-309,1.47443e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.38123e-309,1.38234e-309,1.25064e-309,1.25211e-309,1.47505e-309,1.47568e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.38345e-309,1.38455e-309,1.25357e-309,1.25503e-309,1.47629e-309,1.47691e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.38564e-309,1.38673e-309,1.25649e-309,1.25794e-309,1.47752e-309,1.47813e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.38781e-309,1.38888e-309,1.25938e-309,1.26082e-309,1.47874e-309,1.47934e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.38995e-309,1.39102e-309,1.26225e-309,1.26367e-309,1.47994e-309,1.48054e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.39207e-309,1.39313e-309,1.26509e-309,1.26651e-309,1.48113e-309,1.48172e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.39418e-309,1.39522e-309,1.26792e-309,1.26932e-309,1.48231e-309,1.48289e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.39626e-309,1.39729e-309,1.27072e-309,1.27212e-309,1.48347e-309,1.48405e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.39831e-309,1.39933e-309,1.27351e-309,1.27489e-309,1.48463e-309,1.4852e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.40035e-309,1.40136e-309,1.27627e-309,1.27764e-309,1.48577e-309,1.48633e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.40236e-309,1.40336e-309,1.27901e-309,1.28037e-309,1.4869e-309,1.48746e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.40436e-309,1.40535e-309,1.28173e-309,1.28308e-309,1.48801e-309,1.48857e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.40633e-309,1.40731e-309,1.28442e-309,1.28577e-309,1.48912e-309,1.48967e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.40829e-309,1.40925e-309,1.2871e-309,1.28843e-309,1.49021e-309,1.49076e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.41022e-309,1.41118e-309,1.28976e-309,1.29108e-309,1.4913e-309,1.49183e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.41213e-309,1.41308e-309,1.29239e-309,1.2937e-309,1.49237e-309,1.4929e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.41402e-309,1.41496e-309,1.29501e-309,1.29631e-309,1.49343e-309,1.49396e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.4159e-309,1.41683e-309,1.2976e-309,1.29889e-309,1.49448e-309,1.495e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.41775e-309,1.41867e-309,1.30018e-309,1.30146e-309,1.49552e-309,1.49604e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.41959e-309,1.4205e-309,1.30273e-309,1.304e-309,1.49655e-309,1.49706e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.4214e-309,1.4223e-309,1.30527e-309,1.30652e-309,1.49757e-309,1.49807e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.4232e-309,1.42409e-309,1.30778e-309,1.30903e-309,1.49857e-309,1.49907e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.42498e-309,1.42586e-309,1.31027e-309,1.31151e-309,1.49957e-309,1.50006e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.42674e-309,1.42761e-309,1.31275e-309,1.31398e-309,1.50056e-309,1.50104e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.42848e-309,1.42934e-309,1.3152e-309,1.31642e-309,1.50153e-309,1.50202e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.4302e-309,1.43106e-309,1.31764e-309,1.31885e-309,1.5025e-309,1.50298e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.43191e-309,1.43275e-309,1.32006e-309,1.32126e-309,1.50345e-309,1.50393e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.4336e-309,1.43443e-309,1.32245e-309,1.32365e-309,1.5044e-309,1.50487e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.43527e-309,1.43609e-309,1.32483e-309,1.32602e-309,1.50534e-309,1.5058e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.43692e-309,1.43774e-309,1.32719e-309,1.32837e-309,1.50626e-309,1.50672e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.43856e-309,1.43937e-309,1.32953e-309,1.3307e-309,1.50718e-309,1.50763e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.44017e-309,1.44098e-309,1.33186e-309,1.33301e-309,1.50809e-309,1.50854e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.44178e-309,1.44257e-309,1.33416e-309,1.33531e-309,1.50898e-309,1.50943e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.44336e-309,1.44415e-309,1.33645e-309,1.33758e-309,1.50987e-309,1.51031e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.44493e-309,1.44571e-309,1.33871e-309,1.33984e-309,1.51075e-309,1.51119e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.44648e-309,1.44725e-309,1.34096e-309,1.34208e-309,1.51162e-309,1.51205e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.44802e-309,1.44878e-309,1.34319e-309,1.3443e-309,1.51248e-309,1.51291e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.44954e-309,1.4503e-309,1.34541e-309,1.3465e-309,1.51334e-309,1.51376e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.45105e-309,1.45179e-309,1.3476e-309,1.34869e-309,1.51418e-309,1.5146e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.45254e-309,1.45328e-309,1.34978e-309,1.35086e-309,1.51501e-309,1.51543e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.45401e-309,1.45474e-309,1.35194e-309,1.35301e-309,1.51584e-309,1.51625e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.45547e-309,1.45619e-309,1.35408e-309,1.35514e-309,1.51666e-309,1.51706e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.45691e-309,1.45763e-309,1.3562e-309,1.35726e-309,1.51747e-309,1.51787e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.45834e-309,1.45905e-309,1.35831e-309,1.35936e-309,1.51827e-309,1.51867e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.45976e-309,1.46046e-309,1.3604e-309,1.36144e-309,1.51906e-309,1.51945e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.46115e-309,1.46185e-309,1.36248e-309,1.36351e-309,1.51984e-309,1.52023e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.46254e-309,1.46323e-309,1.36453e-309,1.36555e-309,1.52062e-309,1.52101e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.46391e-309,1.46459e-309,1.36657e-309,1.36759e-309,1.52139e-309,1.52177e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.46527e-309,1.46594e-309,1.3686e-309,1.3696e-309,1.52215e-309,1.52253e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.46661e-309,1.46727e-309,1.3706e-309,1.3716e-309,1.5229e-309,1.52327e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.46794e-309,1.46859e-309,1.37259e-309,1.37358e-309,1.52364e-309,1.52401e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.46925e-309,1.4699e-309,1.37457e-309,1.37555e-309,1.52438e-309,1.52475e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.47055e-309,1.4712e-309,1.37652e-309,1.3775e-309,1.52511e-309,1.52547e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.47184e-309,1.47248e-309,1.37847e-309,1.37943e-309,1.52583e-309,1.52619e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.47311e-309,1.47374e-309,1.38039e-309,1.38135e-309,1.52655e-309,1.5269e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.47437e-309,1.475e-309,1.3823e-309,1.38325e-309,1.52725e-309,1.5276e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.47562e-309,1.47624e-309,1.3842e-309,1.38514e-309,1.52795e-309,1.5283e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.47685e-309,1.47747e-309,1.38607e-309,1.38701e-309,1.52864e-309,1.52899e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.47808e-309,1.47868e-309,1.38794e-309,1.38886e-309,1.52933e-309,1.52967e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.47929e-309,1.47989e-309,1.38979e-309,1.3907e-309,1.53001e-309,1.53034e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.48048e-309,1.48108e-309,1.39162e-309,1.39253e-309,1.53068e-309,1.53101e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.48167e-309,1.48225e-309,1.39343e-309,1.39434e-309,1.53134e-309,1.53167e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.48284e-309,1.48342e-309,1.39524e-309,1.39613e-309,1.532e-309,1.53232e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.484e-309,1.48457e-309,1.39702e-309,1.39791e-309,1.53265e-309,1.53297e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.48515e-309,1.48572e-309,1.39879e-309,1.39968e-309,1.53329e-309,1.53361e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.48628e-309,1.48685e-309,1.40055e-309,1.40143e-309,1.53393e-309,1.53424e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.48741e-309,1.48796e-309,1.40229e-309,1.40316e-309,1.53456e-309,1.53487e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.48852e-309,1.48907e-309,1.40402e-309,1.40488e-309,1.53518e-309,1.53549e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.48962e-309,1.49017e-309,1.40574e-309,1.40659e-309,1.5358e-309,1.5361e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49071e-309,1.49125e-309,1.40744e-309,1.40828e-309,1.53641e-309,1.53671e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49179e-309,1.49232e-309,1.40912e-309,1.40996e-309,1.53701e-309,1.53731e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49285e-309,1.49338e-309,1.41079e-309,1.41162e-309,1.53761e-309,1.53791e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49391e-309,1.49443e-309,1.41245e-309,1.41327e-309,1.5382e-309,1.5385e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49495e-309,1.49547e-309,1.41409e-309,1.41491e-309,1.53879e-309,1.53908e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49599e-309,1.4965e-309,1.41572e-309,1.41653e-309,1.53937e-309,1.53965e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49701e-309,1.49752e-309,1.41734e-309,1.41814e-309,1.53994e-309,1.54023e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49803e-309,1.49853e-309,1.41894e-309,1.41973e-309,1.54051e-309,1.54079e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.49903e-309,1.49952e-309,1.42052e-309,1.42131e-309,1.54107e-309,1.54135e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50002e-309,1.50051e-309,1.4221e-309,1.42288e-309,1.54163e-309,1.5419e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.501e-309,1.50149e-309,1.42366e-309,1.42444e-309,1.54218e-309,1.54245e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50197e-309,1.50245e-309,1.42521e-309,1.42598e-309,1.54272e-309,1.54299e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50293e-309,1.50341e-309,1.42674e-309,1.42751e-309,1.54326e-309,1.54353e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50389e-309,1.50436e-309,1.42827e-309,1.42902e-309,1.54379e-309,1.54406e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50483e-309,1.50529e-309,1.42978e-309,1.43052e-309,1.54432e-309,1.54458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50576e-309,1.50622e-309,1.43127e-309,1.43201e-309,1.54484e-309,1.5451e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50668e-309,1.50714e-309,1.43275e-309,1.43349e-309,1.54536e-309,1.54562e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50759e-309,1.50805e-309,1.43423e-309,1.43496e-309,1.54587e-309,1.54612e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.5085e-309,1.50894e-309,1.43568e-309,1.43641e-309,1.54638e-309,1.54663e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.50939e-309,1.50983e-309,1.43713e-309,1.43785e-309,1.54688e-309,1.54713e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51027e-309,1.51071e-309,1.43856e-309,1.43928e-309,1.54737e-309,1.54762e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51115e-309,1.51158e-309,1.43998e-309,1.44069e-309,1.54786e-309,1.54811e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51202e-309,1.51245e-309,1.44139e-309,1.44209e-309,1.54835e-309,1.54859e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51287e-309,1.5133e-309,1.44279e-309,1.44348e-309,1.54883e-309,1.54907e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51372e-309,1.51414e-309,1.44418e-309,1.44486e-309,1.54931e-309,1.54954e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51456e-309,1.51498e-309,1.44555e-309,1.44623e-309,1.54978e-309,1.55001e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51539e-309,1.5158e-309,1.44691e-309,1.44759e-309,1.55024e-309,1.55047e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51621e-309,1.51662e-309,1.44826e-309,1.44893e-309,1.5507e-309,1.55093e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51703e-309,1.51743e-309,1.4496e-309,1.45026e-309,1.55116e-309,1.55138e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51783e-309,1.51823e-309,1.45092e-309,1.45158e-309,1.55161e-309,1.55183e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51863e-309,1.51902e-309,1.45224e-309,1.45289e-309,1.55206e-309,1.55228e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.51942e-309,1.51981e-309,1.45354e-309,1.45419e-309,1.5525e-309,1.55272e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.5202e-309,1.52059e-309,1.45483e-309,1.45548e-309,1.55294e-309,1.55315e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52097e-309,1.52135e-309,1.45612e-309,1.45675e-309,1.55337e-309,1.55358e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52174e-309,1.52211e-309,1.45739e-309,1.45802e-309,1.5538e-309,1.55401e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52249e-309,1.52287e-309,1.45864e-309,1.45927e-309,1.55422e-309,1.55443e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52324e-309,1.52361e-309,1.45989e-309,1.46051e-309,1.55464e-309,1.55485e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52398e-309,1.52435e-309,1.46113e-309,1.46174e-309,1.55506e-309,1.55526e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52471e-309,1.52508e-309,1.46236e-309,1.46297e-309,1.55547e-309,1.55567e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52544e-309,1.5258e-309,1.46357e-309,1.46418e-309,1.55587e-309,1.55607e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52616e-309,1.52651e-309,1.46478e-309,1.46538e-309,1.55628e-309,1.55647e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52687e-309,1.52722e-309,1.46597e-309,1.46657e-309,1.55667e-309,1.55687e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52757e-309,1.52792e-309,1.46716e-309,1.46774e-309,1.55707e-309,1.55726e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52827e-309,1.52861e-309,1.46833e-309,1.46891e-309,1.55746e-309,1.55765e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52896e-309,1.5293e-309,1.46949e-309,1.47007e-309,1.55784e-309,1.55804e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.52964e-309,1.52998e-309,1.47065e-309,1.47122e-309,1.55823e-309,1.55842e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53031e-309,1.53065e-309,1.47179e-309,1.47236e-309,1.5586e-309,1.55879e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53098e-309,1.53131e-309,1.47292e-309,1.47349e-309,1.55898e-309,1.55916e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53164e-309,1.53197e-309,1.47405e-309,1.47461e-309,1.55935e-309,1.55953e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53229e-309,1.53262e-309,1.47516e-309,1.47572e-309,1.55971e-309,1.5599e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53294e-309,1.53326e-309,1.47627e-309,1.47681e-309,1.56008e-309,1.56026e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53358e-309,1.5339e-309,1.47736e-309,1.4779e-309,1.56044e-309,1.56061e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53421e-309,1.53453e-309,1.47845e-309,1.47898e-309,1.56079e-309,1.56097e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53484e-309,1.53515e-309,1.47952e-309,1.48005e-309,1.56114e-309,1.56132e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.53546e-309,1.53577e-309,1.48059e-309,1.48112e-309,1.56149e-309,1.56166e-309,
